Wall time,Step,Value
1767516131.9864073,2,0.18519781529903412
1767520422.5139482,4,0.15594036877155304
1767547329.4132295,10,0.15220069885253906
1767547957.179106,20,0.14046569168567657
1767548576.31784,30,0.1251053512096405
1767549177.975097,40,0.12652550637722015
1767549745.1865964,50,0.1287250965833664
1767550362.949916,60,0.12563587725162506
1767550945.3812919,70,0.12555697560310364
1767551565.6493013,80,0.12214145809412003
1767552172.6942186,90,0.13110974431037903
1767552795.412871,100,0.1296270191669464
1767553412.974738,110,0.12709011137485504
1767554056.0589411,120,0.12486957758665085
1767554655.029276,130,0.13290385901927948
1767555271.7680542,140,0.1282654106616974
1767555907.776563,150,0.1311139166355133
1767556469.911702,160,0.13350781798362732
1767557094.5133412,170,0.13090604543685913
1767557700.5798502,180,0.13109441101551056
1767558328.55641,190,0.13011205196380615
1767558957.3217387,200,0.133223295211792
1767559593.395106,210,0.13386976718902588
1767560210.817136,220,0.13405001163482666
1767560845.450215,230,0.13501080870628357
1767561471.3690734,240,0.13728493452072144
1767562100.317518,250,0.135286346077919
1767562704.2669146,260,0.13702712953090668
1767563347.2619345,270,0.13967326283454895
1767563937.7003145,280,0.1362566500902176
1767564564.1232548,290,0.13465651869773865
1767565162.5983133,300,0.13969045877456665
1767565805.0889716,310,0.1461149901151657
1767566396.4175577,320,0.14238518476486206
1767567035.6193213,330,0.14400742948055267
1767567656.7862387,340,0.13903655111789703
1767568284.9943516,350,0.1439381241798401
1767568918.025751,360,0.11519256979227066
1767569517.8639834,370,0.14759230613708496
1767570144.9151719,380,0.14710596203804016
1767570768.9881098,390,0.14802077412605286
1767571384.189573,400,0.12014172226190567
1767571992.3715322,410,0.12078611552715302
1767572629.767313,420,0.1505863517522812
1767573242.261591,430,0.1495574712753296
1767573869.6012895,440,0.12391480803489685
1767574486.698675,450,0.12402085214853287
1767575124.9017053,460,0.12461719661951065
1767575737.9514754,470,0.12942388653755188
1767576354.146968,480,0.1316131055355072
1767576952.3953278,490,0.13139306008815765
1767577536.972998,500,0.13423889875411987
1767578104.0172894,510,0.12950418889522552
1767578689.4068627,520,0.13124880194664001
1767579287.3613627,530,0.13398246467113495
1767579862.141286,540,0.1343822181224823
1767580422.1803594,550,0.13563798367977142
1767581017.1228173,560,0.13567230105400085
1767581588.4998112,570,0.13669410347938538
1767582186.7104354,580,0.13749180734157562
1767582751.6098595,590,0.13590584695339203
1767583309.410924,600,0.13575249910354614
1767583909.1611571,610,0.13394440710544586
1767584485.3072724,620,0.1371220350265503
1767585059.2064013,630,0.14128896594047546
1767585679.8367982,640,0.14165712893009186
1767586259.2859054,650,0.1387636661529541
1767586843.9031334,660,0.14195938408374786
1767587435.7098775,670,0.14337265491485596
1767587996.0290377,680,0.14326222240924835
1767588592.5546105,690,0.14208632707595825
1767589205.2285655,700,0.14409931004047394
1767589763.9891145,710,0.14806517958641052
1767590338.9825718,720,0.14373156428337097
1767590893.2189932,730,0.15023237466812134
1767591476.0746276,740,0.1458442658185959
1767592081.9588654,750,0.14858627319335938
1767592673.1972082,760,0.14790448546409607
1767593240.5118394,770,0.1492685079574585
1767593829.5783808,780,0.14982473850250244
1767594408.7778804,790,0.14837674796581268
1767594998.6847138,800,0.15372835099697113
1767595600.3741853,810,0.15250025689601898
1767596161.7853992,820,0.14998182654380798
1767596744.8536832,830,0.15300609171390533
1767597324.741628,840,0.15508989989757538
1767597908.8338566,850,0.15208302438259125
1767598499.2375078,860,0.15465958416461945
1767599055.2922647,870,0.1521582156419754
1767599620.9388645,880,0.15420639514923096
1767600225.1158996,890,0.15588848292827606
