Wall time,Step,Value
1767572199.4680672,414,44.48826599121094
1767572249.5639522,415,44.98569869995117
1767572299.1206777,416,44.27088928222656
1767572729.43313,422,44.75200653076172
1767572779.268098,423,44.15564727783203
1767572909.6464133,426,44.6202278137207
1767572960.0351765,427,44.69938278198242
1767573292.157686,431,44.67466735839844
1767573539.975684,436,45.48835372924805
1767573589.3963032,437,44.82193374633789
1767573639.0813007,438,44.489837646484375
1767573721.8827028,440,44.07622528076172
1767573968.9962504,442,44.50065994262695
1767574068.1282618,444,44.961997985839844
1767574118.2031176,445,45.05778884887695
1767574203.0664287,447,44.44913101196289
1767574536.5873945,451,44.43254852294922
1767574636.095001,453,45.19086456298828
1767574834.1328683,457,44.20289611816406
1767575174.1298544,461,45.13006591796875
1767575223.5257385,462,45.09504699707031
1767575403.7186477,466,44.93296813964844
1767575450.8541508,467,45.54277420043945
1767575549.520337,469,44.93216323852539
1767575786.5629253,471,45.40985107421875
1767575979.0182438,475,45.05874252319336
1767576026.1712275,476,45.24132537841797
1767576400.7889805,481,45.404911041259766
1767576447.4370868,482,44.62757110595703
1767576586.134961,485,44.799869537353516
1767576713.6584125,488,45.514862060546875
1767576759.910149,489,45.47385025024414
1767576805.9660928,490,44.81427764892578
1767577028.2117758,492,45.18400955200195
1767577167.1792312,495,45.05866622924805
1767577355.5403407,499,45.70978927612305
1767577679.109845,503,45.95380401611328
1767577696.444247,504,45.18068313598633
1767577970.2153277,510,44.9700813293457
1767578151.366147,511,44.954498291015625
1767578198.8186529,512,45.6029052734375
1767578246.3012142,513,45.48299789428711
1767578293.6963425,514,45.13930892944336
1767578341.1478858,515,45.13552474975586
1767578467.1949272,518,45.247886657714844
1767578514.4687552,519,44.8350715637207
1767578561.773354,520,45.98883819580078
1767579459.7161434,534,45.251182556152344
1767579495.1840453,535,45.82443618774414
1767579578.3008854,537,45.63474655151367
1767579625.6759033,538,44.779109954833984
1767579673.0498655,539,46.13227462768555
1767579892.6435413,541,45.09585952758789
1767579987.1131318,543,45.12226104736328
1767580081.6057491,545,45.663848876953125
1767580176.2821264,547,45.37112808227539
1767580223.7085335,548,45.031333923339844
1767580466.5151603,551,45.30592727661133
1767580561.2235696,553,45.71269226074219
1767580703.4321196,556,45.16573715209961
1767580750.8427398,557,45.42155838012695
1767581158.820162,563,45.79546356201172
1767581206.2052045,564,45.67932891845703
1767581253.6541018,565,45.33646011352539
